Date,HDFC,NTPC,SBIN,UPL,DRREDDY,GAIL,ULTRACEMCO,TCS,GRASIM,ICICIBANK,TATAMOTORS,RELIANCE,BRITANNIA,HEROMOTOCO,BAJFINANCE,ITC,LT,BAJAJFINSV,HINDUNILVR,BAJAJ-AUTO,COALINDIA,SHREECEM,MARUTI,IOC,TECHM,VEDL,NESTLEIND,BPCL,EICHERMOT,INFY,SUNPHARMA,TITAN,INFRATEL,HDFCBANK,JSWSTEEL,M&M,HINDALCO,ZEEL,INDUSINDBK,AXISBANK,POWERGRID,WIPRO,KOTAKBANK,TATASTEEL,BHARTIARTL,CIPLA,ASIANPAINT,HCLTECH,ADANIPORTS,ONGC
2016-09-12,1399.05,152.85,252.75,649.1,3137.6,386.5,3866.15,2359.05,4634.7,268.2,553.45,1046.5,3427.95,3532.8,1094.4,252.25,1463.2,2942.9,918.45,2954.9,330.45,16910.75,5329.0,552.95,463.85,161.3,6431.2,565.9,22741.4,1054.0,787.05,411.3,343.3,1279.9,1745.05,1425.95,140.85,515.55,1195.8,592.1,180.25,480.4,813.3,373.3,318.05,570.1,1154.6,782.7,260.0,251.0
2016-09-14,1392.2,155.7,257.55,696.3,3157.8,386.0,3944.25,2328.45,4717.5,271.45,560.5,1044.75,3539.9,3590.2,1101.05,251.85,1475.3,2903.4,908.45,2971.55,324.35,16866.25,5363.9,565.6,466.7,165.85,6344.45,575.35,22598.15,1045.6,779.85,414.55,342.6,1269.45,1750.35,1411.55,143.25,518.15,1189.7,601.8,179.15,478.05,805.95,373.9,319.85,577.5,1163.6,776.35,264.7,248.2
2016-09-15,1410.05,153.4,256.0,684.75,3139.45,385.45,3928.65,2326.95,4728.05,270.6,557.55,1065.0,3531.6,3523.45,1099.0,255.9,1470.25,2966.15,914.0,2931.75,323.75,16679.65,5452.4,558.8,462.75,165.6,6301.4,568.15,22440.05,1042.2,786.35,406.4,344.75,1279.6,1753.75,1406.25,145.55,530.85,1181.15,588.75,174.8,478.45,808.6,366.4,322.7,585.4,1173.55,779.0,267.4,248.5
2016-09-16,1397.35,153.05,254.3,692.8,3150.15,388.4,3924.0,2361.7,4853.35,267.35,548.7,1075.55,3475.5,3588.7,1087.85,260.35,1473.2,2895.05,911.7,2981.6,324.55,16721.05,5573.3,570.2,465.3,162.2,6407.0,577.95,23135.25,1060.15,783.8,407.6,351.55,1297.85,1725.55,1406.65,142.65,519.45,1169.65,602.2,176.05,479.4,806.6,358.85,323.6,593.55,1155.15,786.35,271.15,250.3
2016-09-19,1392.8,155.15,255.65,682.25,3157.35,388.45,3990.45,2411.45,4858.4,271.6,554.45,1082.4,3411.6,3564.05,1075.9,258.85,1479.8,2964.0,911.95,2945.85,328.3,16706.3,5491.9,571.15,466.6,164.7,6337.45,585.2,23129.25,1061.2,782.5,402.85,348.75,1290.15,1769.9,1417.0,143.95,525.75,1205.1,594.35,177.4,479.95,802.85,361.65,324.15,597.8,1163.6,789.05,276.15,254.15
2016-09-20,1393.1,153.4,254.45,679.8,3157.8,385.05,3988.7,2406.5,4876.95,272.1,548.45,1074.2,3410.5,3466.4,1075.05,256.95,1475.95,3096.2,902.9,2886.95,329.25,16810.25,5514.85,570.5,462.2,164.15,6339.95,585.75,23427.8,1050.15,778.75,402.85,355.95,1288.45,1761.85,1409.85,145.6,525.35,1184.3,592.95,178.1,481.05,792.75,365.6,319.2,602.85,1165.05,792.05,270.1,257.75
2016-09-21,1392.35,154.0,251.15,684.2,3153.0,387.2,3960.75,2413.4,4868.65,269.9,549.9,1072.25,3398.1,3459.4,1070.25,253.65,1472.1,3174.95,913.05,2902.65,331.0,16685.3,5501.25,571.8,461.15,165.25,6313.05,586.8,24198.65,1055.75,778.85,406.45,372.65,1293.0,1753.25,1406.9,149.55,526.25,1185.0,598.9,175.3,483.85,788.4,369.8,321.85,601.35,1170.6,792.6,269.7,255.35
2016-09-22,1413.25,157.0,257.9,684.25,3149.3,390.05,3980.0,2378.0,4927.35,275.5,558.45,1088.95,3400.95,3538.55,1127.95,255.25,1499.95,3254.2,910.15,2926.75,327.45,17046.05,5597.1,579.3,454.75,168.65,6450.3,598.8,24808.95,1058.8,786.75,414.4,375.1,1306.9,1762.7,1413.6,154.6,525.65,1219.6,591.8,178.55,481.75,795.15,377.25,327.0,609.1,1192.0,788.85,275.35,259.5
2016-09-23,1425.1,156.9,254.55,692.4,3182.2,386.1,3964.2,2398.1,4899.45,271.25,553.05,1102.8,3421.1,3532.15,1126.5,253.45,1497.0,3294.65,910.55,2929.65,328.4,16960.8,5601.8,583.3,454.6,170.4,6494.6,604.65,24853.2,1042.55,780.05,409.0,370.65,1312.7,1756.3,1410.1,154.45,524.6,1220.8,557.45,175.95,480.2,796.15,372.0,326.95,611.55,1191.2,797.25,275.1,260.55
2016-09-26,1412.45,152.15,251.65,682.15,3199.65,376.75,3923.15,2401.1,4845.75,262.55,535.3,1107.2,3417.05,3466.0,1122.8,248.05,1465.7,3287.0,892.6,2891.6,332.45,17014.3,5568.9,592.2,448.95,168.6,6504.25,622.45,24693.8,1035.9,766.15,404.75,365.35,1296.15,1757.05,1380.2,153.6,530.65,1201.65,547.4,175.7,479.3,787.75,369.75,320.35,604.5,1183.0,788.95,270.4,249.55
2016-09-27,1418.9,152.2,249.0,683.7,3190.7,373.05,3914.8,2436.1,4828.9,260.0,531.95,1110.5,3431.25,3451.25,1098.6,245.85,1436.4,3272.65,897.3,2875.8,332.75,16800.6,5511.4,585.65,447.85,166.6,6488.25,610.75,24643.25,1039.75,770.15,405.35,358.5,1298.05,1760.35,1371.7,150.05,532.4,1208.6,541.0,176.2,484.2,784.45,367.95,314.8,607.2,1192.55,795.85,264.7,247.55
2016-09-28,1423.55,152.7,253.75,683.0,3200.35,375.45,3972.65,2423.05,4881.2,260.75,540.0,1090.65,3404.2,3451.5,1106.1,246.95,1455.9,3234.65,887.15,2913.9,328.45,16824.2,5521.8,591.75,440.5,174.8,6452.55,616.3,25786.55,1038.95,764.8,409.7,362.8,1295.25,1775.75,1376.75,156.9,548.0,1222.05,549.1,178.45,483.7,782.3,380.35,321.75,605.8,1193.5,796.3,271.0,251.65
2016-09-29,1401.4,149.45,247.25,650.3,3135.4,363.45,3861.3,2437.8,4707.6,250.35,526.3,1072.45,3285.55,3428.25,1037.15,245.7,1437.6,3105.7,878.3,2846.4,327.65,16988.9,5438.6,573.5,427.15,168.6,6353.2,610.15,24918.35,1029.2,735.85,393.15,371.35,1277.5,1678.35,1364.4,150.0,549.7,1197.85,539.3,173.4,472.2,772.6,368.8,315.7,602.85,1167.35,791.05,256.8,250.15
2016-09-30,1393.45,148.0,251.25,673.85,3107.4,374.65,3851.55,2430.8,4836.55,252.15,534.85,1083.7,3364.0,3413.7,1055.9,241.35,1433.15,3069.55,867.85,2827.6,322.3,17042.7,5477.3,582.5,419.85,172.05,6432.85,612.6,24827.8,1036.05,742.7,395.1,365.3,1272.85,1729.35,1405.7,152.7,546.75,1195.95,541.35,176.55,478.95,777.0,374.25,314.0,580.05,1160.7,799.9,256.75,256.65
2016-10-03,1425.5,150.6,255.3,680.2,3160.55,385.85,3928.45,2411.7,4900.2,256.15,540.8,1090.7,3485.55,3521.15,1086.7,242.3,1470.7,3194.65,868.75,2880.9,327.9,17892.9,5681.0,603.7,420.7,178.75,6621.9,627.75,25796.25,1038.1,757.05,406.6,362.75,1287.2,1767.4,1443.85,154.1,578.85,1232.9,550.9,181.2,478.95,788.05,382.85,318.7,588.85,1193.0,808.6,264.5,260.25
2016-10-04,1432.4,152.25,259.75,676.5,3148.35,402.45,3953.2,2405.15,4917.3,258.2,549.95,1096.35,3475.35,3534.35,1083.75,241.2,1449.15,3199.85,860.4,2894.2,321.1,17715.15,5680.0,612.65,428.7,187.0,6680.95,637.45,25842.45,1049.2,764.3,406.55,369.2,1289.55,1783.6,1415.35,154.25,563.3,1224.3,546.6,181.0,481.8,791.7,391.15,324.0,597.8,1192.55,818.15,268.7,273.55
2016-10-05,1423.15,152.45,260.85,680.4,3123.15,400.4,4033.15,2386.35,4933.55,255.45,559.65,1089.4,3460.5,3491.25,1074.25,240.2,1453.95,3154.65,870.95,2857.95,321.25,17767.6,5689.2,617.7,425.3,191.7,6775.55,649.9,26281.35,1041.5,759.45,405.9,376.25,1286.1,1787.7,1399.2,157.25,567.2,1215.9,535.7,181.4,479.55,782.15,390.7,321.7,591.65,1208.75,816.0,265.45,266.65
2016-10-06,1426.0,148.95,256.8,671.5,3077.15,414.45,3960.2,2388.75,1009.2,251.25,551.45,1110.8,3467.0,3474.25,1077.25,237.4,1454.5,3159.45,884.45,2823.05,318.55,17559.6,5710.45,650.2,420.75,197.5,6723.55,670.7,26240.85,1027.4,752.9,398.85,381.3,1281.95,1762.55,1372.9,158.35,554.9,1222.15,530.8,177.9,478.0,783.0,389.85,322.3,578.8,1209.5,801.55,264.9,269.15
2016-10-07,1403.7,148.3,258.7,672.2,3054.3,414.05,3933.9,2367.8,1024.95,250.6,565.7,1109.0,3386.65,3474.2,1082.5,238.95,1456.95,3149.85,877.25,2883.5,318.8,17637.65,5683.8,640.9,419.75,194.85,6727.85,663.55,25810.45,1012.55,751.2,395.3,370.9,1280.6,1772.1,1374.0,158.0,572.2,1220.85,533.85,176.95,476.95,782.65,406.55,319.45,570.05,1184.6,806.55,266.85,267.35
2016-10-10,1391.45,146.65,256.6,670.9,3078.65,419.1,3976.75,2380.3,1014.7,250.1,562.05,1096.35,3376.8,3488.85,1073.95,240.1,1450.0,3119.9,876.15,2876.4,318.9,17595.7,5712.35,634.2,421.85,199.55,6632.6,657.8,25804.6,1029.95,755.45,403.7,377.45,1284.35,1814.75,1376.9,160.75,568.6,1221.05,531.55,178.05,477.0,780.2,418.4,315.9,580.65,1212.65,813.0,264.0,266.95
2016-10-13,1338.9,144.75,249.65,669.35,3050.15,413.7,3985.75,2328.9,993.8,241.15,544.85,1057.15,3325.45,3500.55,1053.95,238.95,1438.4,3117.6,862.05,2825.25,315.5,17484.45,5718.55,626.65,422.2,196.0,6542.9,657.1,25803.2,1052.35,739.7,388.2,374.35,1262.75,1772.3,1369.75,155.15,546.55,1216.35,518.8,175.0,478.25,772.35,413.8,306.75,582.0,1216.6,803.3,251.1,272.75
2016-10-14,1316.05,145.0,252.1,683.35,3031.25,430.4,4036.5,2366.2,995.15,241.75,556.1,1077.65,3330.75,3481.6,1061.3,239.9,1474.85,3174.95,842.25,2798.3,313.05,17114.65,5690.45,643.0,419.1,195.7,6877.25,666.85,25400.15,1027.15,745.5,385.25,365.2,1261.8,1742.5,1357.1,154.6,528.5,1218.65,520.65,177.7,475.0,781.75,412.3,305.4,587.0,1205.75,812.7,254.35,277.05
2016-10-17,1301.95,147.5,253.2,686.85,3028.95,427.85,4012.85,2362.45,970.55,258.75,547.55,1060.65,3306.4,3405.5,1078.85,240.6,1447.95,3197.0,849.25,2753.85,311.25,17454.8,5599.1,642.3,408.55,193.0,6758.1,659.1,24647.4,1022.4,733.95,386.1,359.45,1237.7,1719.75,1313.1,150.65,502.65,1209.0,519.0,176.05,472.15,769.25,410.8,301.3,586.0,1182.3,808.4,250.75,278.45
2016-10-18,1355.25,148.0,256.9,692.6,3045.35,429.0,4022.75,2400.2,979.0,270.35,554.25,1081.1,3264.6,3409.45,1117.35,245.95,1488.25,3326.0,855.6,2792.65,312.55,17581.7,5626.7,321.7,425.1,196.4,6873.9,656.75,25069.1,1039.05,743.5,390.1,355.35,1257.85,1782.6,1333.35,152.35,514.1,1210.75,532.45,176.4,482.75,776.95,424.95,306.65,592.75,1174.5,834.8,267.0,276.5
2016-10-19,1342.15,149.05,255.4,710.25,3065.5,436.05,4032.55,2395.1,982.7,265.05,550.5,1087.35,3316.9,3361.95,1118.85,239.45,1491.05,3361.2,846.0,2787.95,312.55,17287.05,5604.6,326.55,424.9,198.5,6792.55,660.6,24978.2,1041.8,750.25,388.4,358.15,1258.35,1748.9,1327.9,151.0,508.35,1211.3,535.55,178.55,495.0,774.0,426.0,306.95,596.35,1169.3,830.55,271.6,278.55
2016-10-20,1359.95,149.0,260.2,714.95,3078.8,439.35,4007.1,2401.15,984.1,277.6,546.85,1087.55,3313.15,3362.0,1121.4,239.35,1503.65,3337.3,840.3,2796.55,312.6,17340.7,5644.5,321.3,425.0,207.6,6842.8,662.15,24988.6,1036.65,745.5,389.6,367.3,1255.5,1740.85,1327.4,155.25,520.25,1206.8,540.05,178.65,495.4,772.35,428.55,309.1,596.6,1165.75,815.55,285.25,281.35
2016-10-21,1336.55,149.5,258.5,718.35,3113.6,439.95,3980.9,2428.65,971.7,277.4,544.5,1064.2,3310.7,3359.85,1134.3,240.15,1510.85,3275.4,851.2,2802.35,313.3,17231.85,5650.2,324.3,434.1,203.1,6869.1,668.25,25122.15,1038.3,747.75,379.4,363.65,1270.7,1735.3,1326.75,151.85,522.85,1224.3,526.1,176.95,499.2,781.5,427.2,309.75,583.25,1153.5,831.75,285.75,279.8
2016-10-24,1344.0,151.35,262.95,721.45,3089.25,444.05,3971.5,2427.7,972.05,284.55,559.8,1063.3,3307.9,3334.85,1128.95,241.35,1492.65,3220.95,848.35,2790.0,321.25,17259.65,5713.9,327.25,429.15,202.35,6853.35,686.2,24914.4,1027.1,747.15,377.55,369.8,1263.55,1711.7,1339.25,150.85,512.05,1216.35,521.55,176.1,483.95,787.35,426.05,306.65,584.7,1127.5,810.65,285.65,292.35
2016-10-25,1340.1,152.0,261.45,712.9,3200.6,435.05,4017.05,2398.45,972.95,289.25,553.8,1060.85,3295.35,3355.55,1141.7,238.75,1484.1,3248.6,832.35,2801.55,319.65,17237.45,5781.45,326.9,434.05,203.95,6793.95,685.45,24631.0,1017.2,747.4,373.3,379.35,1250.3,1709.4,1303.9,150.5,513.95,1209.3,529.1,178.35,481.4,786.55,415.25,311.8,584.5,1139.75,804.55,312.8,288.75
2016-10-26,1334.65,151.85,258.75,699.15,3242.3,432.5,3937.55,2396.25,972.05,278.4,530.05,1054.05,3265.8,3419.05,1148.4,238.75,1482.3,3327.95,842.85,2823.95,319.3,16846.55,5869.1,321.5,423.05,201.4,6825.4,676.05,24418.8,1014.2,738.7,375.55,370.45,1239.3,1668.25,1308.95,150.2,516.7,1201.9,487.55,175.5,471.55,811.5,398.6,317.7,577.65,1123.1,790.85,305.1,290.1
2016-10-27,1378.55,151.7,255.4,706.5,3324.8,435.4,3941.55,2418.1,958.55,284.3,522.0,1048.7,3212.1,3313.65,1104.8,243.1,1475.3,3268.05,840.3,2761.5,316.3,16719.1,5860.15,312.95,414.1,199.65,6936.95,676.6,24491.85,1003.5,746.9,369.2,353.75,1252.1,1636.95,1299.75,148.3,504.35,1179.05,485.65,175.5,461.7,806.6,397.15,323.1,585.75,1085.45,774.3,305.0,290.8
2016-10-28,1391.7,152.25,258.0,697.8,3363.45,433.4,3982.7,2398.7,965.3,276.85,537.0,1054.95,3311.95,3351.85,1072.55,243.1,1480.7,3383.2,836.5,2848.1,324.8,16719.25,5876.15,323.5,435.65,202.6,6985.75,669.05,24020.0,997.5,743.4,373.55,345.65,1259.05,1658.85,1311.8,149.65,520.35,1199.8,486.9,175.9,462.1,819.35,405.45,318.85,575.15,1069.9,763.15,307.0,286.9
2016-10-30,1377.5,151.05,257.6,696.2,3324.8,431.9,3964.25,2391.05,970.5,277.05,531.95,1051.2,3315.7,3352.1,1080.4,241.65,1475.25,3416.75,839.15,2830.4,325.4,16888.65,5896.15,323.65,439.7,202.55,6940.4,669.25,24016.95,1002.1,748.1,382.25,347.5,1253.3,1657.95,1317.0,149.75,518.45,1195.0,487.7,175.05,464.4,819.65,404.7,318.7,578.75,1075.75,767.75,305.3,289.2
2016-11-01,1417.2,155.0,258.95,706.25,3326.6,432.35,3976.75,2350.0,962.45,275.35,530.6,1051.0,3330.55,3370.2,1060.8,239.95,1463.15,3458.9,835.25,2825.6,330.05,16815.25,5878.1,325.15,433.55,219.8,6794.35,676.15,25321.0,989.45,733.75,372.7,355.45,1259.8,1662.9,1326.35,156.95,509.35,1214.25,475.8,176.9,460.75,805.55,417.7,317.45,571.75,1076.7,772.9,305.15,289.15
2016-11-02,1404.35,156.5,251.05,680.15,3260.8,427.95,3896.1,2304.05,935.85,271.9,513.3,1023.75,3302.6,3326.9,1019.85,237.3,1448.65,3372.55,841.1,2818.8,327.95,16465.8,5794.6,316.1,429.8,218.25,6759.15,660.15,24779.75,981.05,714.05,377.6,366.3,1246.15,1634.0,1369.3,156.5,500.9,1229.45,476.8,175.1,457.9,804.0,413.35,309.6,560.1,1062.75,764.3,299.9,277.25
2016-11-03,1401.6,153.05,245.65,669.35,3262.35,428.05,3906.65,2319.45,909.7,269.75,510.2,1023.95,3301.5,3378.5,1030.85,240.3,1444.2,3347.75,839.4,2829.85,327.0,16122.15,5805.55,309.75,428.0,217.8,6717.75,644.05,24549.4,966.85,703.65,377.2,380.9,1254.95,1599.15,1360.95,162.8,503.25,1230.9,475.85,174.95,447.6,806.0,403.3,308.95,560.0,1037.15,763.1,288.2,267.55
2016-11-04,1386.15,153.5,242.85,672.45,3079.7,424.0,3854.55,2330.55,900.35,269.8,512.3,1005.55,3302.0,3287.9,993.15,249.05,1419.8,3196.7,848.0,2814.3,315.9,16826.9,5704.85,306.0,430.05,212.75,6654.05,643.5,23929.75,971.0,651.5,369.05,364.05,1243.7,1591.35,1372.35,158.85,506.15,1219.2,478.7,173.55,452.5,799.65,403.1,306.7,544.7,1043.05,794.75,287.7,269.5
2016-11-07,1381.4,155.1,252.7,668.35,3106.65,426.35,3908.5,2277.05,918.6,278.7,506.35,1001.15,3302.55,3358.6,990.4,256.5,1398.0,3141.45,837.65,2824.1,319.3,16400.9,5715.95,315.75,444.85,215.75,6458.05,660.1,24021.55,977.95,654.9,370.5,355.4,1249.45,1600.5,1377.95,167.6,507.4,1215.7,485.4,174.0,450.0,801.85,412.6,305.6,545.75,1037.35,817.2,293.5,267.2
2016-11-08,1391.35,154.15,252.65,684.4,3119.0,439.1,3958.95,2283.2,910.7,283.2,540.2,1003.5,3235.55,3372.45,983.7,255.6,1397.2,3072.05,844.6,2865.0,317.05,16963.1,5669.0,318.45,454.15,219.85,6451.7,660.55,24267.85,982.6,635.4,371.15,360.65,1254.3,1656.9,1384.6,167.4,505.2,1211.0,490.85,177.0,451.75,811.8,408.65,304.9,535.3,1057.0,809.0,289.85,270.6
2016-11-09,1350.8,154.1,260.0,661.2,3282.55,446.5,3765.75,2169.85,895.85,281.45,533.5,1004.6,3124.2,3235.9,929.15,248.15,1390.45,3032.45,828.3,2778.55,317.05,16352.6,5392.95,316.3,434.5,217.65,6387.9,659.95,23331.25,958.3,660.75,348.8,362.4,1251.25,1680.85,1333.35,162.1,506.15,1199.2,487.55,180.2,446.9,822.1,399.35,301.0,526.3,1050.95,784.85,282.4,269.9
2016-11-10,1324.55,154.8,281.3,694.25,3278.25,449.25,3841.25,2155.45,920.3,292.6,533.7,1010.4,3204.15,3145.4,929.2,251.05,1412.1,3089.45,818.55,2726.6,333.2,15753.1,5328.5,320.3,442.25,229.3,6420.1,664.55,23066.25,939.4,666.2,349.35,387.5,1278.55,1756.4,1321.3,175.75,505.95,1214.15,506.95,188.45,444.95,819.25,437.0,308.65,563.7,1011.3,789.65,294.55,276.0
2016-11-11,1268.35,151.7,273.0,647.1,3256.25,438.25,3634.1,2101.15,899.0,276.4,507.3,1001.75,3079.35,2975.3,858.1,242.95,1388.8,3021.85,801.75,2647.6,324.05,15269.35,5134.25,310.25,429.4,229.8,6255.25,649.6,21685.2,921.55,688.0,334.95,365.2,1275.8,1721.1,1240.2,172.3,482.15,1192.35,498.75,183.1,442.35,815.6,426.5,301.4,547.95,962.3,764.1,276.75,273.45
2016-11-15,1225.75,150.15,278.2,600.35,3310.7,435.9,3364.15,2121.3,819.3,269.75,457.4,985.4,2929.35,2891.85,815.05,237.5,1370.3,2827.85,805.45,2576.1,313.65,14267.45,4846.6,285.8,430.95,209.55,5957.65,643.6,20281.15,923.55,682.45,329.4,364.85,1254.75,1693.85,1238.3,167.75,453.5,1093.1,479.3,184.95,447.95,789.55,393.05,302.65,552.4,890.8,770.75,266.65,275.6
2016-11-16,1255.4,150.15,277.2,620.7,3210.95,428.3,3370.25,2189.6,816.75,266.2,458.45,986.55,2991.0,2909.55,899.8,230.9,1375.55,2924.45,808.75,2605.65,313.05,13931.5,4990.8,288.5,443.6,206.7,5965.6,634.15,21116.7,940.9,667.4,320.3,360.1,1244.35,1698.3,1237.35,162.8,475.3,1095.15,472.7,188.5,445.3,770.55,392.75,309.65,538.15,935.7,773.85,265.25,272.4
2016-11-17,1250.2,151.8,277.45,617.1,3207.15,434.95,3335.85,2137.2,819.8,267.65,472.85,977.75,2935.05,2875.45,871.15,231.5,1371.0,2918.15,811.65,2549.8,306.85,13501.55,4925.55,293.45,441.85,213.9,5958.0,635.5,21036.0,929.8,669.25,315.9,358.85,1230.2,1654.55,1219.65,168.3,459.0,1100.35,474.1,192.9,438.4,776.25,392.75,297.15,545.7,918.45,760.15,264.6,273.25
2016-11-18,1249.8,159.05,275.8,623.6,3214.85,427.0,3392.8,2125.1,818.6,264.6,471.25,987.5,2902.6,2935.4,878.4,227.85,1370.45,2943.2,802.85,2574.8,306.7,14129.0,4950.9,300.7,445.3,203.35,5881.7,642.55,21792.3,920.0,688.85,303.3,351.9,1211.4,1691.6,1239.85,165.35,446.65,1101.65,473.45,191.95,437.15,779.25,385.1,303.75,550.95,908.2,763.85,261.9,275.1
2016-11-21,1221.95,154.9,257.35,608.85,3134.4,420.85,3322.3,2132.9,787.45,261.2,456.95,991.5,2894.3,2925.85,832.2,224.2,1347.9,2845.7,797.75,2524.4,300.75,14394.85,4787.45,291.85,447.15,196.75,5868.05,633.85,20361.6,911.1,690.35,304.1,359.65,1198.7,1621.8,1199.4,157.35,434.0,1059.1,465.7,185.05,441.8,762.7,371.45,299.5,545.1,900.0,758.35,255.7,276.05
2016-11-22,1249.7,154.1,257.35,606.2,3121.65,414.55,3422.75,2135.0,805.45,262.7,464.85,1001.45,2906.05,2997.7,858.0,226.1,1329.55,2901.55,819.9,2599.5,303.4,14923.95,4934.55,296.5,453.4,206.9,5893.95,640.9,20653.05,914.2,689.9,306.9,359.45,1198.05,1639.2,1219.1,166.55,449.4,1071.55,470.75,183.75,450.4,769.6,378.05,303.95,550.5,907.75,762.1,260.8,277.9
2016-11-23,1226.9,159.85,258.65,611.05,3128.6,412.35,3452.2,2156.35,812.25,264.95,471.5,1009.0,2967.75,3013.5,850.25,224.65,1357.25,2931.15,831.7,2600.35,304.05,15010.5,4880.85,298.4,453.1,216.8,5915.85,633.9,20960.35,920.25,701.3,312.5,360.2,1184.75,1651.25,1191.8,173.7,457.1,1064.95,480.5,181.65,448.9,766.15,392.7,300.55,552.8,942.05,763.45,263.7,279.9
2016-11-24,1217.65,157.0,261.75,609.25,3111.7,402.55,3483.75,2188.45,810.25,259.3,452.95,987.35,2942.55,3051.95,820.7,223.5,1349.65,2949.45,825.3,2630.9,300.35,14969.15,4830.15,293.95,458.65,221.8,6123.45,638.1,20356.6,930.3,682.5,307.55,360.4,1165.5,1614.75,1163.7,180.45,439.1,1044.4,468.2,185.05,450.75,742.1,398.15,302.4,553.65,936.1,767.8,257.7,277.25
2016-11-25,1244.05,161.5,260.95,628.7,3168.45,417.2,3497.45,2300.35,823.1,260.1,452.35,993.7,2962.0,3045.95,877.9,228.8,1370.7,2970.15,833.6,2613.05,304.25,15442.4,4873.6,296.5,487.25,223.25,6159.25,639.4,20222.55,977.5,714.15,316.15,355.6,1189.3,1673.85,1173.0,180.5,439.5,1073.35,471.2,188.65,464.75,752.15,408.75,301.0,565.05,945.45,801.95,265.05,277.45
2016-11-28,1246.7,164.35,253.55,628.65,3172.9,417.5,3504.85,2282.6,840.05,255.3,454.7,986.65,2970.5,3106.4,879.25,233.7,1356.95,2941.9,837.85,2637.0,304.9,15448.15,4893.75,300.15,489.35,228.6,6288.9,651.3,20213.9,979.75,715.15,306.55,363.5,1184.45,1722.45,1162.5,178.65,457.7,1050.35,472.9,190.5,460.6,750.15,406.6,318.8,570.55,936.1,806.05,272.75,284.0
2016-11-29,1255.8,163.0,252.7,625.45,3188.25,428.0,3536.25,2259.85,849.4,255.45,459.85,997.7,3005.45,3163.25,907.25,231.05,1352.45,2938.1,832.7,2664.15,308.4,15593.55,5088.15,298.7,483.85,228.55,6289.0,643.8,21294.05,972.6,706.5,313.85,369.8,1178.75,1697.45,1185.85,175.4,457.4,1059.95,464.65,189.45,465.15,745.4,408.95,324.85,569.15,958.55,805.3,276.9,284.8
2016-11-30,1263.1,163.15,258.35,633.95,3196.9,424.75,3603.45,2276.05,870.3,265.55,459.3,990.05,3032.9,3166.05,919.8,232.5,1382.75,2990.0,844.0,2685.15,308.6,15571.6,5266.0,306.7,485.2,229.85,6289.7,643.95,21619.8,975.55,709.8,323.5,375.45,1199.6,1729.0,1185.1,175.75,455.65,1086.65,469.85,191.9,465.25,755.45,415.05,324.6,566.6,969.9,803.8,277.9,288.9
2016-12-01,1270.0,161.9,255.65,650.5,3238.75,439.65,3570.7,2263.45,872.95,259.15,448.2,997.75,3003.35,3190.45,914.2,233.5,1388.35,2939.3,848.1,2694.9,306.3,14990.3,5252.1,297.85,475.05,226.9,6284.05,628.9,22202.25,975.6,721.5,324.9,386.55,1197.25,1676.35,1160.1,171.35,457.6,1080.7,466.05,184.3,468.3,744.95,409.6,318.2,568.2,939.15,803.1,275.1,292.15
2016-12-02,1236.8,161.65,254.1,652.2,3180.5,432.9,3585.65,2221.85,872.8,259.5,432.9,994.75,2976.8,3183.65,886.5,228.5,1361.85,2977.65,831.45,2701.35,305.85,15063.3,5068.1,294.95,473.4,223.05,6230.95,608.15,22756.2,964.5,720.35,313.2,385.9,1189.1,1656.65,1145.55,168.75,443.1,1056.5,459.95,183.8,460.4,723.55,406.4,318.6,571.2,904.85,793.6,265.9,291.25
2016-12-05,1215.55,162.45,256.9,663.65,3168.15,427.45,3582.75,2186.0,871.95,260.85,439.3,993.85,3066.4,3224.35,902.25,232.55,1356.15,3031.65,844.9,2740.75,305.35,15105.3,5202.95,290.95,462.4,226.6,6229.0,604.2,22748.35,961.65,713.1,325.85,386.05,1196.35,1648.55,1181.3,174.5,442.55,1083.75,460.75,185.1,456.65,729.8,413.5,326.75,573.0,937.65,793.4,268.7,295.4
2016-12-06,1243.4,163.1,259.1,672.55,3195.9,431.4,3601.9,2182.35,874.15,261.0,441.1,1005.2,3004.45,3196.95,898.05,230.2,1362.15,2999.0,836.0,2733.3,305.7,15506.3,5135.2,295.65,465.45,229.1,6265.9,612.95,22457.5,966.5,706.15,323.5,381.7,1194.45,1644.0,1175.4,175.4,446.7,1082.7,455.95,182.9,457.8,734.0,418.45,328.85,574.85,934.15,780.9,271.9,298.75
2016-12-07,1264.95,163.15,255.6,672.2,3183.8,427.55,3568.05,2154.55,876.5,258.7,445.35,999.15,2994.75,3228.2,891.05,227.2,1353.8,2957.2,833.7,2699.05,305.3,15198.85,5116.65,303.6,455.6,231.45,6281.95,632.15,23382.0,966.4,664.0,324.2,378.9,1181.6,1646.35,1182.0,175.05,441.45,1076.15,447.1,182.45,453.35,734.35,411.9,328.15,570.85,932.2,785.35,277.4,297.1
2016-12-08,1289.85,163.05,259.9,700.15,3211.7,429.9,3593.0,2195.75,894.3,262.75,461.55,1020.05,3038.75,3316.25,911.55,233.3,1366.95,2995.4,843.0,2778.6,312.1,15395.35,5234.6,306.65,463.75,242.95,6330.7,638.05,23249.85,984.65,675.7,326.6,370.25,1199.5,1656.85,1209.2,179.2,452.85,1098.3,449.35,185.65,458.6,748.65,431.3,332.45,582.75,936.15,794.85,287.1,303.3
